,date,startup,vertical,subvertical,city,investor,round,amount
208,2018-07-23,Log9 Materials,tech,Nanotechnology Company Specializing In Graphene,Bengaluru,"Metaform Ventures, Hemant Luthra, Micro venture capital firm GEMS Partners and Others",Seed/Angel,3.488
209,2018-07-24,kidovators,edtech,Skill Learning Platform,Bengaluru,Gray Matters,Seed/Angel,1.44
210,2018-07-24,Digit,ecommerce,Online Insurance Startup,Pune,Fairfax,PrivateEquity,360.0
211,2018-07-25,Black Soil,fintech,Non-Banking Financial Company,Mumbai,"Allcargo Logistics, Navneet Education and Mahavir Agency",PrivateEquity,136.0
212,2018-07-25,Trell,ecommerce,Mobile-First Video Blogging App,Bengaluru,"BeeNext , WEH Ventures and Sprout Ventures",Seed/Angel,10.0
213,2018-07-25,iqlect,tech,Data Analytics Firm,Bengaluru,Ventureast and Exfinity,Seed/Angel,20.0
214,2018-07-26,Entropik,tech,Software-As-A-Service Platform,Bengaluru,"Bharat Innovation, IDFC-Parampara Capital, Arthavida Ventures, Jitendra Gupta & Others",Seed/Angel,8.8
215,2018-07-26,Bitla Software,tech,Travel-Focused Tech Startup,Bengaluru,MakeMyTrip,PrivateEquity,0.0
216,2018-07-26,TheCapitalNet,fintech,Unified Global Investments Ecosystem,Hyderabad,Lindwall Family Investments LLC (LFI),PrivateEquity,4.0
217,2018-07-30,Shuttl,ecommerce,Bus Aggregation Platform,Gurugram,Amazon Alexa Fund & Dentsu Ventures,PrivateEquity,88.0
218,2018-07-30,Cure Fit,ecommerce,Health and fitness Platform,Bengaluru,"IDG Ventures, Accel Partners, Kalaari Capital and Others",PrivateEquity,960.0
219,2018-07-31,Five Star Group,fintech,Non-Bank Lending Platform For SME,Chennai,"TPG, Norwest Venture Partners, Sequoia Capital & Matrix Partners",PrivateEquity,800.0
220,2018-07-31,Healthsignz,health,Health and Well being Platform,Hyderabad,Kantilal Patel,Seed/Angel,40.0
221,2018-06-01,CoinTribe,fintech,Credit-Based Lending Marketplace For Small And Medium Enterprises,Gurugram,"Sabre Partners, Puneet Dalmia & Others",PrivateEquity,80.0
222,2018-06-04,Digiconectt,tech,Sales Analytics and Enablement Platform,Bengaluru,Aspire Logistics LLC,Seed/Angel,1.0
223,2018-06-04,Kashmir Box,ecommerce,"Online Marketplace For Handicrafts, Handlooms And Local Produce",Srinagar,"Bhairavi Jani, Alok Divatia, Namrata Kaul, Sohail Hashemi, Aijaz Saleem",Seed/Angel,0.0
224,2018-06-05,Crowdera,fintech,Online Crowdfunding Platform,Nagpur,"Anil Advani, Pramod Jain, Amrendra Reddy and Manish Satnaliwala.",Seed/Angel,0.0
225,2018-06-05,Zoctr,health,Online Healthcare Aggregator,Mumbai,NB Ventures and Others,Seed/Angel,0.0
226,2018-06-07,Annapurna Finance,fintech,Non-Banking Financial Company,Bhubneswar,Oman India Joint Investment Fund (OIJIF),PrivateEquity,184.0
227,2018-06-07,Meesho,ecommerce,Online Marketplace For Resellers,Bengaluru,"Sequoia Capital India, SAIF Partners, Y Combinator and Venture Highway",PrivateEquity,92.0
228,2018-06-10,AyeFinance,fintech,Online Lending Platform,Gurugram,"CapitalG, SAIF Partners and LGT Impact Ventures",PrivateEquity,172.0
229,2018-06-11,Theranosis,health,Specialised diagnostics Platform,Hyderabad,Mumbai Angels Network,Seed/Angel,0.0
230,2018-06-12,Alpha Capital,fintech,Supplychain Finance,Mumbai,Alpha Capital,PrivateEquity,118.4
231,2018-06-12,eshakti,ecommerce,Fashion e-tailer,Chennai,Paragon Partners,PrivateEquity,80.8
232,2018-06-12,Daily Ninja,ecommerce,Hyperlocal Delivery Platform,Bengaluru,Saama Capital and Sequoia Capital,Seed/Angel,24.0
233,2018-06-13,NirogStreet,health,An Online Platform That Connects Ayurveda Doctors With Patients,Gurugram,"Spiral Ventures, Subho Ray and Samir Kumar",Seed/Angel,2.4
234,2018-06-13,Nivesh,fintech,Mass Market Mutual Fund Investment Platform,Noida,"LetsVenture, Rajan Anandan, Basab Pradhan, Vivek Khare and Bijoy George",Seed/Angel,3.6
235,2018-06-13,What's Up Life,ecommerce,"A Local Discovery App For Dining-Out, Party, Leisure and Events",Gurugram,Rannvijay Singha,Seed/Angel,0.0
236,2018-06-14,HomeLane,ecommerce,Online Home Furnishing Solutions,Bengaluru,Brand Capital,Seed/Angel,27.6
237,2018-06-14,Network Intelligence,tech,Cybersecurity Specialist,Mumbai,Helix Investments,PrivateEquity,38.4
238,2018-06-18,Tynor Othontics,health,Prosthetics Manufacturers,Chandigarh,Lighthouse Funds & Thuasne Participations,PrivateEquity,168.0
239,2018-06-18,Elucidata,tech,Data Analytics (SaaS),Delhi & Cambridge,Hyperplane Venture Capital and several angel investors,Seed/Angel,13.6
240,2018-06-19,Chrysalis,edtech,Education Services Provider,Pune,Menterra Venture & Artha Initiatives,Seed/Angel,0.0
241,2018-06-19,RentSher,ecommerce,Online Rental Marketplace,Bengaluru,"Shorooq Investments, LetsVenture & Others",Seed/Angel,8.8
242,2018-06-20,Drip capital,fintech,Trade Finance Firm,Mumbai,"Accel Partners, Sequoia India, Y Combinator and others.",PrivateEquity,120.0
243,2018-06-22,WickedRide,ecommerce,Online Motorbike And Scooter Rental Platforms,Bengaluru,"Sequoia Capital, Accel Partners & Raghunandan Gangappa",PrivateEquity,72.8
244,2018-06-25,PolicyBazaar,ecommerce,Online Insurance Selling Platform,Gurugram,SoftBank Vision Fund & Info Edge (India) Ltd,PrivateEquity,1600.0
245,2018-06-25,HipBar,ecommerce,Digital Payment Platform For Beverage Delivery,Bengaluru,Diageo India,PrivateEquity,32.0
246,2018-06-25,Sqqrl,fintech,App-based investment platform,Gurugram,Equanimity Venture Fund,Seed/Angel,8.0
247,2018-06-26,Paytm,tech,Digital Payment Platform,Noida,One 97 Communications,PrivateEquity,71.6
248,2018-06-26,Sigtuple,health,Data Driven Intelligence Solutions Platform,Bengaluru,"Accel Partners, IDG Venture, Endiya Partners, pi Ventures, VH Capital, Axilor Ventures and Binny Bansal",PrivateEquity,152.0
249,2018-06-27,Wow Express,tech,E-commerce Logistics Platform,Mumbai,Undisclosed Existing Investors As Well As The Tamarind Family Trust,PrivateEquity,36.0
250,2018-06-28,Front Desk AI,tech,An AI Platform Offering Automated Customer Service Software,Bengaluru,Speciale Invest & Others,Seed/Angel,8.8
251,2018-06-28,Edureka,edtech,Online Education Platform,Bengaluru,Leo Capital,Seed/Angel,16.0
252,2018-06-29,Numeroseven,tech,An Artificial Intelligence-Based Recruitment Platform,Kolkatta,Shiva Gunapu & Others,Seed/Angel,0.0
253,2018-05-02,OpenTap,fintech,Online Lending Platform,Chennai,Unknown High Net-Worth Individuals,Seed/Angel,3.6
254,2018-05-02,Bizongo,ecommerce,Aggregator For Packaging Material,Mumbai,"B Capital, International Finance Corporation (IFC), Accel Partners and IDG Ventures",PrivateEquity,176.0
255,2018-05-03,Disprz,tech,SaaS,Chennai,"IL&FS Private Equity, Kae Capital & Others",Seed/Angel,20.0
256,2018-05-07,PaisaDukan,ecommerce,P2P Lending Platform,Mumbai,undisclosed,Seed/Angel,1.8
257,2018-05-09,i3sysytems,tech,AI product company For Health and Life Insurane Companies,Mumbai,"Unitus Ventures, Behram Vakil and Jerxis Vandrevala",Seed/Angel,8.0
258,2018-05-11,Earth Food,ecommerce,Agri-tech,Pune,Rairah Corporation,Seed/Angel,7.592
259,2018-05-14,Nykaa,ecommerce,Beauty e-tailer,Mumbai,"Sunil Munjal, Harsh Mariwala, Dalip Pathak and Others",PrivateEquity,192.0
260,2018-05-16,mfine,health,Doctor-Consultation App,Bengaluru,"Prime Venture Partners, Stellaris Venture Partners and Mayur Abhaya Srisrimal",PrivateEquity,33.6
261,2018-05-21,Rocketium,tech,Online Video Creation Platform,Bengaluru,Blume ventures,Seed/Angel,2.4
262,2018-05-21,MilkBasket,tech,Micro-Delivery Grocery Startup,Gurugram,"Kalaari Capital, Unilever Ventures and Blume Ventures",PrivateEquity,56.0
263,2018-05-22,Vola,fintech,Micro Lending Platform,Bengaluru,Credika and unnamed angel investors,Seed/Angel,4.0
264,2018-05-22,Cashkumar,ecommerce,P2P Lending Platform,Bengaluru,LetsVenture,Seed/Angel,5.88
265,2018-05-23,Edyoo,ecommerce,Products For Shoolgoing Children,Bengaluru,RS Shanbag,Seed/Angel,5.88
266,2018-05-23,Aashiyaan,fintech,Housing Finance For Low-Income Families,Kolkata,"Insistor, Oikocredit",Seed/Angel,16.0
267,2018-05-24,Smartivity,edtech,Designer Of Toys and Learning Projects For Kids,Delhi,"Ashish Kacholi, S Chand Group",Seed/Angel,16.0
268,2018-05-24,Bonphulapl,climate_tech,Oxygen Optimiser Manufacturer,Delhi,Atul Gupta and Saurabh Rastogi,Seed/Angel,2.344
269,2018-05-27,Acko,ecommerce,Online Insurance Platform,Mumbai,"Amazon, Ashish Dhawan, Catamaran Ventures, NR Narayana Murthy.",Seed/Angel,96.0
270,2018-05-28,HWell24,health,Home Healthcare Aggregator,Mumbai,"Prashant Mehta, Mitali Pawar, Nikhil G and Bhavesh P, R Ranganathan, ONCOTRUST and Medintel Services Pvt. Ltd",Seed/Angel,1.6
271,2018-05-29,Toffee,ecommerce,Online Insurance Platform,Gurugram,"Kalaari Capital, Omidyar Network and Accion Venture Labs",Seed/Angel,12.0
272,2018-05-29,Tonetag,tech,Mobile Payments Technology Platform,Bengaluru,Amazon Inc. and Mastercard,PrivateEquity,64.0
273,2018-05-30,Events High,ecommerce,Events and Activities Discovery Platform,Bengaluru,Treebo,PrivateEquity,0.0
274,2018-05-30,Stellaps,tech,Iot Application Platform In Agriculture,Bengaluru,"IndusAge Partners, Bill & Melinda Gates Foundation, Qualcomm Venture, ABB Technology Ventures, Omnivore, Blume Ventures, Venture Highway and BEENEXT",PrivateEquity,112.0
275,2018-05-31,Credright,ecommerce,Lending Platform For SMEs,Hyderabad,"Accion Venture Lab, YourNest Venture Capital And Other Angel Investors",Seed/Angel,10.4
276,2018-04-02,Fitternity,ecommerce,Online Fitness Discovey Platform,Mumbai,"Exfinity Venture, Saha fund Partners, Arihant Patni of Patni Family Office, Anjali Bansal, Shardul Amarchand Mangaldas, Satish Khanna and Taparia family office.",PrivateEquity,16.0
277,2018-04-02,Synctag,tech,Social Media Anlaytics Platform,Coimbatore,Subhkam Ventures and Mohit Khadaria,Seed/Angel,2.4608
278,2018-04-02,Benepik,tech,Enhanced Employee Engagement Platform,Gurugram,"Vishal Bali, Yogesh Misra, Thomas Assessments and others",Seed/Angel,0.0
279,2018-04-02,Finzy,ecommerce,Online Loan Matchmaking Platform,Bengaluru,undisclosed,Seed/Angel,10.4
280,2018-04-04,Varthana,fintech,Loans and Services To Affordable Private Schools in India,Bengaluru,"ChrysCapital, Existing investors, Elevar Equity, LGT Impact, Omidyar Network and Kaizen Private Equity also participated in the round",PrivateEquity,440.0
281,2018-04-05,IndigoLearn,edtech,Online Education Platform,Hyderabad,"Maheshwar Peri, founder and chairman of career information portal Careers360, and Jamshed Jeejeebhoy, director at Byramjee Jeejeebhoy Pvt. Ltd were among the angels",Seed/Angel,1.2
282,2018-04-05,Vedantu,edtech,Interactive Online Tutoring Platform,Bangalore,"Accel Partners, Tiger Global And Others",PrivateEquity,80.0
283,2018-04-09,Kaleidofin,fintech,Digital Financial Services Platform,Chennai,Omidyar Network. Blume Ventures and Professor Shlomo Ben-Haim,Seed/Angel,22.4
284,2018-04-09,Pipabella,ecommerce,Fashion Accessories Etailer,Mumbai,Fireside Ventures,Seed/Angel,8.0
285,2018-04-09,Elemential,tech,Blockchain Platform,Mumbai,"Matrix Partner, Amrish Rau, Investopad, Digital Currency Group, Hinduja Group, Lightspeed India, Eight Innovate, Amit Ranjan, Prashant Malik and others",Seed/Angel,0.0
286,2018-04-09,Kriger Campus,edtech,Mobile-Based Education Network,Delhi,undisclosed,Seed/Angel,0.36912
287,2018-04-10,Loanzen,fintech,Digital Lending Platform In Logistics,Bengaluru,Kae Capital Management,Seed/Angel,0.0
288,2018-04-10,TravelTriangle,ecommerce,Online Travel Marketplace,Gurugram,"Fundamentum, SAIF Partners, Bessemer Venture Partners, RB investments & Others",PrivateEquity,96.0
289,2018-04-12,Letsmd,health,Platform To Discover Healthcare Financing Options,Delhi,"SRI Capital, Waterbridge Ventures and ThinKuvate",Seed/Angel,8.0
290,2018-04-12,AyeFinance,fintech,Online Lending Platform,Gurugram,"BlueOrchard Finance Ltd, Hinduja Leyland Finance and IntelleGrow",DebtFunding,36.8
291,2018-04-13,mintifi,fintech,Online Lending Platform,Mumbai,Lok Capital,Seed/Angel,16.0
292,2018-04-16,icanstay,ecommerce,Online Platform For Luxury Hotel Stay For Business Travelers,Delhi,Mr. Manoj Prasad,Seed/Angel,4.0
293,2018-04-16,Pregbuddy,health,Connected Care App For Pregnant Women,Bengaluru,"Rajan Anandan, Madhusudhan Kannan, Jayant Kadambi, Puneet Gupta and Pradeep K Jaisingh",Seed/Angel,0.0
294,2018-04-18,Coverfox,ecommerce,Online Insurance Aggregator,Mumbai,"International Finance Corporation, Transamerica and others.",PrivateEquity,176.0
295,2018-04-19,Lenskart,ecommerce,Online Eyewear Retailer,Faridabad,TR Capital,PrivateEquity,0.0
296,2018-04-19,mamaearth,health,Online Baby care Products,Gurugram,Shilpa Shetty Kundra,PrivateEquity,0.0
297,2018-04-19,Fyle Technologies,tech,AI Based Expense Management Platform,Bengaluru,Pravega Ventures and Beenext,Seed/Angel,8.8
298,2018-04-19,True Balance,tech,Mobile Balance Checking App,Gurugram,"Line Ventures Corporation, Line Corp, Naver, Shinhan Bank and TS Investment",PrivateEquity,184.0
299,2018-04-22,Visit,health,AI Driven Health tech Platform,Delhi,"Biz Stone, Kunal Bahl, Rohit Bansal, Alagu Periyannan and Karthee Madasamy",PrivateEquity,0.0
300,2018-04-22,Doxper,health,Digitized Health-Tech Solutions For Practitioners,Mumbai,Vidal Healthcare,Seed/Angel,15.2
301,2018-04-22,Nykaa,ecommerce,Beauty e-tailer,Mumbai,"Sunil Munjal, Harsh Mariwala, Dalip Pathak and Others",PrivateEquity,88.0
302,2018-04-23,Mihuru,fintech,Online Platform Providing Micro Loans For Air Travel,Mumbai,undisclosed,Seed/Angel,1.2
303,2018-04-23,Capital Float,fintech,Online Lending Platform,Bengaluru,Amazon,PrivateEquity,176.0
304,2018-04-25,Trip shelf,ecommerce,Online Travel Marketplace,Delhi,"GEMS Advisory, Alok Mittal and Sachin Bhatia",Seed/Angel,1.968
305,2018-04-26,POPxo,tech,Women Focussed Digital Media Platform,Delhi,"Neoplux, OPPO, IDG Ventures India, Kalaari Capital, GREE Ventures and Summit Media",PrivateEquity,44.0
306,2018-04-26,RailYatri,ecommerce,Online Travel Ticketing Platform,Noida,"Omidyar Network, Nandan Nilekani, Blume Ventures, Helion Venture Partners",PrivateEquity,0.0
307,2018-04-27,1mg,ecommerce,Online Pharmacy Store,Gurugram,"Sequoia Capital, Maverick Capital Ltd and HBM Healthcare Investments Ltd",PrivateEquity,80.0
308,2018-04-29,Rubique,ecommerce,Online Lending MarketPlace,Mumbai,"Emery Capital, Blacksoil and Kalaari Capital",PrivateEquity,0.0
309,2018-04-30,Samco,ecommerce,Online Stock Broker,Mumbai,Bay Capital Investments and Others,PrivateEquity,60.0
310,2018-04-30,MyLoanCare,fintech,B2C Online Loans Marketplace,Gurgaon,SAR Group,Seed/Angel,7.824
311,2018-03-01,PharmEasy,ecommerce,Online Pharmacy Store,Mumbai,"Bessemer Venture Partners and Orios Venture Partners, JM Financials and MEMG",PrivateEquity,0.0
312,2018-03-01,Buddy4studdy,ecommerce,Online Scholarship Portal,Noida,CBA Capital and others,PrivateEquity,24.0
313,2018-03-01,Urban Ladder,ecommerce,Online Furniture Store,Bengaluru,"Sequoia Capital, SAIF Partners and Kalaari capital",PrivateEquity,96.0
314,2018-03-03,Kuvera,ecommerce,Online Financial Planning,Bengaluru,"Baskar Subramanian, Saket Kumar, Gaurav Suri and Ankit Kesarwani",Seed/Angel,2.0
315,2018-03-04,Gramophone,tech,Agri-tech,Indore,InfoEdge,Seed/Angel,8.0
316,2018-03-05,Wellthy,health,Therapeutics,Mumbai,"Ranjan Pai, Apoorva Patni, Beenext Ventures,GrowX Ventures",PrivateEquity,16.8
317,2018-03-05,MedGenome,health,"Genetic Screening, DNA Diagnostics Labs & Research Centers",Bengaluru,"HDFC Life, HDFC Asset Management",PrivateEquity,80.0
318,2018-03-05,Finova Capital,ecommerce,Online Lending,Jaipur,Sequoia Capital,PrivateEquity,48.0
319,2018-03-05,Hotelogix,tech,Cloud based Online Hotel Management Software,Noida,"Vertex Ventures, Accel Partners and Saama Capital",PrivateEquity,40.0
320,2018-03-04,Livehealth,ecommerce,Health Service Aggregator Platform,Pune,Nexus Venture Partners,Seed/Angel,8.8
321,2018-03-06,Ad2pro,tech,"Creative Design, Brand, Media and Technology Platform Solutions",Chennai,Avendus Finance Pvt. Ltd,DebtFunding,77.6
322,2018-03-06,Coverfox,ecommerce,Online Insurance Aggregator,Mumbai,Aegon NV,PrivateEquity,60.8
323,2018-03-08,Pepperfry,ecommerce,Online Furniture Shopping Store,Mumbai,State Street Global Advisors,PrivateEquity,307.2
324,2018-03-08,Magicpin,ecommerce,Hyperlocal Discovery,Gurugram,Trifecta Capital,DebtFunding,8.0
325,2018-03-12,HealthCare,ecommerce,Healthcare Aggregator,Mumbai,HR Fund,Seed/Angel,8.0
326,2018-03-13,PineLabs,tech,Digital Payment Platform,Mumbai,"Actis, Altimeter Capital",PrivateEquity,656.0
327,2018-03-14,Stumagz,ecommerce,Online Communication and Collaboration Platform For Educational Institutions,Hyderabad,"Venkat Subramanian, Sudhakar Pennam, and other tech investors from Silicon Valley",Seed/Angel,0.0
328,2018-03-14,AvailFinance,ecommerce,Online Lending Platform,Bengaluru,"Matrix Partners, Bhavish Aggarwal, Ankit Bhati, Binny Bansal, Kunal Shah and Manish Patel.",PrivateEquity,137.6
329,2018-03-15,Grofers,ecommerce,Online Grocery Shop,Gurugram,"SoftBank, Tiger Global and Apoletto Managers.",PrivateEquity,496.0
330,2018-03-19,Fingerlix,ecommerce,Ready To cook Food Solution,Mumbai,Alteria Capital,DebtFunding,10.48
331,2018-03-19,Karma Healthcare,health,Technology enabled equitable healthcare for India,Udaipur,"1Crowd, Ankur Capital",Seed/Angel,4.0
332,2018-03-19,Zappfresh,food,Online Raw Meat E-tailer,Gurugram,"Amit Burman, SIDBI Venture Capital",Seed/Angel,24.0
333,2018-03-19,CustomerSucessBox,tech,Customer Success Software for B2B SaaS,Gurugram,"Pi Ventures, Axilor Ventures",Seed/Angel,8.0
334,2018-03-20,One Labs,ecommerce,Consumer Technology and Artificial Intelligence Based Aggregator App,,Micromax Informatics Ltd,PrivateEquity,0.0
335,2018-03-21,GigIndia,ecommerce,Micro Jobs Provider For Students,Pune,"Jessica Wong, Hiro Mashita, Xue Manzi and Yiyun Zhang.",Seed/Angel,0.0
336,2018-03-22,Chargebee,tech,Subscription Billing & Recurring Payments Software,Chennai,"Insight Venture Partners, Accel Partners and Tiger Global Management.",PrivateEquity,144.0
337,2018-03-22,i2i Funding,ecommerce,Online loan platform,Noida,SucSEED Venture Partners,Seed/Angel,6.144
338,2018-03-22,Slang Labs,tech,Voice-based assistant platform,Bengaluru,Endiya Partners,Seed/Angel,9.92
339,2018-03-22,UrbanPiper,tech,Online ordering solution for restaurants and food chains,Bengaluru,"Kumar Vembu, Axilor Ventures",Seed/Angel,0.0
340,2018-03-26,Cash Suvidha,ecommerce,Online loan platform,Delhi,"Initia Holdings,Vipin Agarwal and others.",Seed/Angel,8.0
341,2018-03-28,Roadcast,tech,Fleet management and asset monitoring platform,Delhi,undisclosed,PrivateEquity,2.0
342,2018-03-28,Smartcoin,fintech,Micro lending company,Bengaluru,"Accion Venture Lab, Unicorn India Ventures and ISME ACE.",Seed/Angel,16.0
343,2018-03-27,The Print,media_entertainment,News portal,Delhi,Ratan Tata,Seed/Angel,4.28
344,2018-03-27,DriveU,tech,Professional Car Drivers Hiring App,Bengaluru,Amit Singhal and Unitus Seed Fund,PrivateEquity,24.0
345,2018-03-29,Fynd,ecommerce,O2O fashion ecommerce platform,Mumbai,"Google, Kae Capital, IIFL, Singularity Ventures, GrowX, Tracxn Labs, Venture Catalyst, Patni family office and Axis Capital.",Seed/Angel,0.0
346,2018-02-01,BigBasket,ecommerce,Online Grocery & Food Store,Bengaluru,"Alibaba, Helion Venture Partners, Bessemer Venture Partners, Ascent Capital",PrivateEquity,2400.0
347,2018-02-01,Zomato,food,Food Ordering and Restaurant Discovery,Gurugram,Ant Financials,PrivateEquity,1600.0
348,2018-02-05,Pratilipi,media_entertainment,E-Publishing,Bengaluru,Omidyar Network,PrivateEquity,34.4
349,2018-02-05,Asia Institute Of Medical Science,health,Super-specialty Hospital,Faridabad,CDC Group Plc,PrivateEquity,168.0
350,2018-02-05,CollegeDekho,ecommerce,Online platform for Higher Education Services,Gurugram,"Man Capital LLP, Girnar Software, Others",PrivateEquity,16.0
351,2018-02-06,Foodmemories,ecommerce,Online Food Marketplace,Ahemdabad,"Bhavesh Manglani, Suraj Saharan, Darshan Upadhyay, Sanjay Notani & Others",Seed/Angel,0.0
