,date,startup,vertical,subvertical,city,investor,round,amount
2105,2015-12-01,Black White Orange Brands,Fashion,Brand Licensing Startup,Mumbai,YouWeCan Ventures,Seed Funding,0.0
2106,2015-12-01,Biteclub,FoodTech,Gourmet Food Discovery & Delivery platform,Gurgaon,growX ventures,Private Equity,0.0
2107,2015-12-01,Patel Logistics,Logistics,Transportation & Logistics Platform,Mumbai,Frontline Strategy,Private Equity,44.8
2108,2015-12-01,Wigzo,SaaS,Enterprise Marketing Automation platform,New Delhi,"Aarin Capital Partners, TV Mohandas Pai",Seed Funding,4.0
2109,2015-12-01,Zapluk,Fashion,"Health, Wellness & Beauty Services App",Hyderabad,undisclosed,Seed Funding,0.0
2110,2015-12-01,Godof Hospitals,HealthTech,Digital Healthcare,New Delhi,Pankaj Gupta,Seed Funding,16.0
2111,2015-12-02,RoomsTonite,Travel,Last Minute Hotel Booking App,Bangalore,"Lashit Sanghvi, Nikhil Vora, Venkat Vardhan,Mohammed Bin Abdul Rehman Al Khalifa,\\xc2\\xa0 Ralph Berezan, Vissal Mathew,\\xc2\\xa0 Balamurali Krishna",Seed Funding,12.0
2112,2015-12-02,Kaaryah,Fashion,Womens Fashion Wear Portal,New Delhi,"The Saha Fund, TV Mohandas Pai",Private Equity,0.0
2113,2015-12-03,Anakage,Fashion,Product Learning platform,Bangalore,CIO Angel Network (CAN),Seed Funding,0.0
2114,2015-12-03,EasyKhaana,FoodTech,Online Food ordering & Delivery platform,New Delhi,Undisclosed investors,Seed Funding,0.8
2115,2015-12-03,Shuttl,Mobility,App based Bus Pooling Services,Gurgaon,"Sequoia Capital, Times Internet Ltd & One more Fund",Private Equity,160.0
2116,2015-12-03,Eckovation,EdTech,Social Learning Platform,New Delhi,Chandigarh Angel Network (CAN),Seed Funding,0.0
2117,2015-12-03,Fitcircle,Fitness,Social Fitness platform,Mumbai,Beerud Sheth and Ravi Mantha,Seed Funding,0.0
2118,2015-12-04,Applop,Marketing,On Demand Mobile app developer,Kolkata,GHV Accelerator,Seed Funding,0.8
2119,2015-12-04,CaRPM,Mobility,Car Maintenance & Management mobile app,Gurgaon,GHV Accelerator,Seed Funding,0.8
2120,2015-12-04,NDTV Wedding portal,Wedding,Online Wedding Marketplace,New Delhi,CerraCap,Private Equity,160.0
2121,2015-12-04,Splitkart,Ecommerce,Splitting Bills Mobile App,New Delhi,"Rajesh Sawhney, Anupam Mittal, Dinesh Agarwal, Gaurav Gupta,",Seed Funding,0.0
2122,2015-12-07,Zenatix,Energy,IOT Energy Management Analytics platform,Gurgaon,Blume Ventures,Private Equity,0.0
2123,2015-12-07,Customfurnish,Ecommerce,Custom Made furniture e-tailer,Hyderabad,Agnus Capital,Private Equity,36.0
2124,2015-12-07,Faasos,FoodTech,QSR Chain,Pune,"ru-Net, Sequoia Capital,\\xc2\\xa0 Lightbox Ventures",Private Equity,240.0
2125,2015-12-07,Vlurn,EdTech,eLearning platform,Mumbai,Vidyadhar Sarfare,Seed Funding,0.0
2126,2015-12-07,Leaf Wearables,Wearables,Smart Safety Wearable Devices,New Delhi,"Ajeet Khurana Jinesh Shah, Vikram Chachra, Dr. Aniruddha Malpani",Seed Funding,2.0
2127,2015-12-07,Coolshare,Cloud,Cab Sharing service Mobile app,Mumbai,Gopal Aggarwal,Seed Funding,0.8
2128,2015-12-08,mFicient,SaaS,Cloud Enterprise Mobility Platform,New Delhi,Undisclosed investors,Seed Funding,0.0
2129,2015-12-08,HeyBiz,B2B,Online Shopping Assistant Mobile app,New Delhi,Shopclues,Seed Funding,0.0
2130,2015-12-08,Yumist,FoodTech,Home Cooked Food Order & Delivery platform,Gurgaon,"Unilazer Ventures, Orios Venture Partners, Steven Lurie",Private Equity,16.0
2131,2015-12-09,Jigsaw Academy,EdTech,Online School for Analytics learning,Bangalore,Manipal Global Education Services,Private Equity,24.0
2132,2015-12-09,JoeHukum,Delivery,Chat based personal Assistant App,Gurgaon,"TracxnLabs, Jitendra Gupta, Prashant Tandon",Seed Funding,0.0
2133,2015-12-09,Voxweb,ITServices,Picture creation & Social mobile app,Mumbai,Undisclosed Investor,Seed Funding,2.8
2134,2015-12-09,Aye Finance,FinTech,Nonbanking finance company,New Delhi,"SAIF Partners, Accion",Private Equity,24.0
2135,2015-12-09,JumboBasket,Ecommerce,eCommerce returns etailer,Chandigarh,Chandigarh Angels Network,Seed Funding,0.0
2136,2015-12-10,BlackBuck,Logistics,Online Freight Services Aggregator,Bangalore,"Tiger Global Management, Yuri Milner, Apoletto, Accel Partners, Flipkart",Private Equity,200.0
2137,2015-12-10,HomeStudio,Interiors,Online Branded Furniture etailer,Bangalore,Bren Corporation,Private Equity,40.0
2138,2015-12-10,PropheSee,AI,Digital Analytics Platform,New Delhi,"Indian Angel Network, Stanford Angels, Entrepreneurs India",Seed Funding,4.0
2139,2015-12-10,i2e1,Energy,Internet Network Infrastructure Services,New Delhi,GrowX Ventures,Seed Funding,4.0
2140,2015-12-10,Holisol Logistics,Logistics,Supply Chain & Logistics Solutions,New Delhi,CLSA Capital Partners ARIA IV Funds,Private Equity,80.0
2141,2015-12-10,Stay Simple Resorts,Travel,Holiday Resort Chain,Bangalore,"Mr. Sudhir & Ms. Shalini Sethi, Mr. Praveen Someshwar",Seed Funding,0.0
2142,2015-12-10,Paynear,FinTech,Mobile Point of Sale solutions,Hyderabad,Mitesh Majithia,Private Equity,20.0
2143,2015-12-10,Chillr,FinTech,Peer-to-Peer Money Transfer & Recharge App,Mumbai,"Sequoia Capital, Blume Ventures, Uniqorn Ventures and other",Private Equity,560.0
2144,2015-12-11,EureQa,EdTech,Test Automation SAAS platform,Hyderabad/USA,"Sashi Reddi, Gabriel Investments",Seed Funding,4.8
2145,2015-12-11,LocalCircles,Community,Citizens Engagement Platform,Noida,Anand Mahindra,Private Equity,0.0
2146,2015-12-11,GetFocus,Analytics,Indoor Navigation & Analytics Solutions,Mumbai,Undisclosed investors,Seed Funding,0.0
2147,2015-12-11,UrbanClap,Services,Hyperlocal On-Demand Household Services platform,Gurgaon,Ratan Tata,Private Equity,0.0
2148,2015-12-11,OnlineRTI,GovTech,Online RTI application services,Bangalore,"LetsVenture, Mohandas Pai",Seed Funding,1.2
2149,2015-12-11,Powerstores,Retail,ECommerce Website Creation SAAS platform,Goa,Extreme Venture Partners\\xc2\\xa0 William Bissell,Seed Funding,0.0
2150,2015-12-11,Weddingz.in,Wedding,Wedding Venues & Vendors Marketplace,Mumbai,"Rajan Anandan, Zoya Akhtar, Reema Kagati, Ruchi Narain, Amrish Kumar, Hrishikesh Parandekar",Seed Funding,8.0
2151,2015-12-11,Intelligent Interfaces,AI,Interface development platform for Government officials,Bangalore,"Sachin Bansal, Binny Bansal",Seed Funding,0.0
2152,2015-12-14,Capricoast,Interiors,Modular Furnishings Marketplace,Bangalore,"Accel Partners India, RB Investments",Private Equity,28.0
2153,2015-12-14,JetSetGo,Aviation,Private Jet Bookings Marketplace,Bangalore,Puneet Dalmia,Private Equity,0.0
2154,2015-12-14,Cabsguru,Mobility,Cab search Comparison & Booking platform,New Delhi,Prashanth Ranganathan,Seed Funding,1.6
2155,2015-12-14,Whoop,Wearables,Performance Optimization Platform for athletes,Boston,Infosys,Private Equity,24.0
2156,2015-12-15,BookEventz,Events,Event Venue Booking Platform,Mumbai,"Mumbai Angels, Singapore Angel Network, Zishaan Hayath",Seed Funding,0.0
2157,2015-12-15,Deal Street Asia,Media,Digital Media Platform,Singapore,"Vijay Shekhar Sharma, Singapore Angels Network",Seed Funding,0.0
2158,2015-12-15,Streamoid,AI,visual search and discovery platform,Bangalore / Palo Alto,Undisclosed,Seed Funding,8.0
2159,2015-12-16,Housejoy,Services,Home services marketplace,Bangalore,"Amazon, Vertex Ventures, Qualcomm, Ru-Net Technology Partners, Matrix Partners",Private Equity,180.0
2160,2015-12-16,Bluebirch,Ecommerce,End to End reverse logistics Solution platform,Bangalore,"Chicago Capital Ventures, Sanjay Mehta, Others",Seed Funding,16.0
2161,2015-12-16,MeraDoctor,HealthTech,Virtual Health consultation app,Mumbai,Unilazer,Private Equity,9.6
2162,2015-12-16,STAGE 3,Fashion,Online Renting platform,New Delhi,"Nisha Sharma, Puneet Dalmia, Balaji Prabhakar",Seed Funding,0.0
2163,2015-12-17,Rivigo,Logistics,Logistics Services Provider,Gurgaon,SAIF Partners and others,Private Equity,240.0
2164,2015-12-17,Springboard,EdTech,Data Science & UX design Learning platform,Bangalore,"Allen Blue, John Katzman, Naveen Tewari, Kartik Hosanagar, Kashyap Deorah, 500 Startups, Blue Fog Capital",Seed Funding,13.6
2165,2015-12-17,Eatfresh,FoodTech,Online marketplace for Chef Meals,Bangalore,Kalaari Capital,Private Equity,0.0
2166,2015-12-18,Ampere Vehicles,EV,Electric Bike Manufacturers,Coimbatore,Kris Gopalakrishnan & Others,Seed Funding,9.6
2167,2015-12-18,Focus Digit,FinTech,ECommerce platform solutions,New Delhi,Turning Ideas,Seed Funding,0.0
2168,2015-12-18,The News Minute,Media,Online Media Publication,Bangalore,Quintillion Media,Seed Funding,0.0
2169,2015-12-18,CBREX,Logistics,International Hiring Platform,Mumbai / NY,"Prahlad Rao, Sundara Rajan, Vikram Chachra",Seed Funding,1.6
2170,2015-12-21,TruckMandi,Logistics,Logistics Service Provider Marketplace,New Delhi,"Ritesh Dwivedy, Ramakant Sharma, Mount Nathan Advisors",Private Equity,16.0
2171,2015-12-21,Peppertap,FoodTech,Hyperlocal\\xc2\\xa0 Grocery Delivery Service,Gurgaon,Innoven Capital,Private Equity,32.0
2172,2015-12-21,KOOH Sports,Sports,Sports Education Platform,Mumbai,"TCS, HDFC, Faering Capital, Elevate Sports",Private Equity,16.0
2173,2015-12-22,RentOnGo,Mobility,"Bike, Appliances Renting marketplace",Bangalore,"Anand Chandrasekaran, Rajesh Sawhney, Kalpana Tatavarti, Shivanandan Pare",Seed Funding,0.0
2174,2015-12-22,Industrybuying,Ecommerce,Online Marketplace for Industrial Goods,New Delhi,"Murugappa Group, TVS Group, Vellayan Subbiah, Arathi Krishna, Arun Venkatachalam",Seed Funding,0.0
2175,2015-12-22,Zapr,AdTech,Reward points mobile app,Gurgaon,Dinesh Agarwal,Seed Funding,0.0
2176,2015-12-22,LatestOne,Ecommerce,Mobile accessories online store,Hyderabad,Palred Technologies Ltd,Private Equity,24.0
2177,2015-12-22,PlanetGogo,Travel,Content Discovery & reward points platform,Gurgaon,HT Digital Media Holdings Ltd,Seed Funding,0.0
2178,2015-12-22,Arya.ai,AI,Artificial Intelligence platform,Mumbai,"YourNest Angel Fund, Venture Nursery",Private Equity,6.0
2179,2015-12-22,Doctor Insta,HealthTech,Medical Consultation & Doctor appointment booking platform,Gurgaon,"Rishi Parti, BrahmaX Ventures",Private Equity,4.0
2180,2015-12-22,MobieFit,Fitness,Mobile Fitness App,Goa,Medi Assist,Private Equity,8.0
2181,2015-12-23,LafaLafa,Ecommerce,"Digital Coupons, Deal & Cashback aggregator app",Mumbai,Vectr Ventures,Private Equity,0.0
2182,2015-12-23,Mech Mocha,Gaming,Mobile Game development & Design platform,Bangalore,"Blume Ventures, Flipkart",Seed Funding,8.0
2183,2015-12-23,Shotang.com,Ecommerce,B2B eCommerce Marketplace,Bangalore,"Exfinity Venture Partners, Unitus Impact Livelihoods Fund",Private Equity,40.0
2184,2015-12-23,CityFurnish,Ecommerce,Furniture and appliances rental platform,Gurgaon,Jitendra Gupta,Seed Funding,0.0
2185,2015-12-24,Black White Orange,Fashion,B2B Merchandize platform,Mumbai,Collaborative Licensing Ventures LLP,Seed Funding,2.424
2186,2015-12-24,Kolabro,Collaboration,Real Estate focused Tech platform,Gurgaon,"Umang Kumar, Ruchir Arora & others",Seed Funding,0.0
2187,2015-12-24,Canvera,Media,Photographer Online search & booking platform,Bangalore,Info Edge (India) Ltd,Private Equity,17.6
2188,2015-12-28,Town Essentials,Ecommerce,Grocery Delivery platform,Bangalore,"Sharad Hegde, Girish Reddy, Siddharth Patil, Shrikant Patil",Seed Funding,8.0
2189,2015-12-28,Bumper,Automotive,Mobile Car Servicing appointment app,Bangalore,SAIF Partners,Seed Funding,4.0
2190,2015-12-29,Hotify,FoodTech,New Curation Mobile App,Bangalore,Mahavir Pratap Sharma,Seed Funding,1.2
2191,2015-12-29,MobiKwik,FinTech,Mobile Wallet,Gurgaon,"Sequoia Capital, Tree Line Asia, Innoven Capital",Private Equity,52.8
2192,2015-12-30,Intelligent Interfaces,AI,Interface development platform for Government officials,Bangalore,Yuvraj Singh,Seed Funding,0.0
2193,2015-11-02,Twigly,FoodTech,Online Food Ordering & Delivery platform,Gurgaon,"Amit Gupta, Sahil Barua, Mukul Singhal, Tracxn Labs",Seed Funding,1.6
2194,2015-11-02,CityFlo,Mobility,Bus Aggregation and rental mobile app,Mumbai,IDG Ventures,Seed Funding,6.0
2195,2015-11-03,Findyahan,Local,hyperlocal online Services platform,Noida,Times Group Brand Capital,Private Equity,0.0
2196,2015-11-03,Sabse,Ecommerce,WiFi \xe2\x80\x93 first Cloud communication platform,Mumbai,Ratan Tata,Private Equity,0.0
2197,2015-11-03,Pokkt,AdTech,Alternate Mobile Monetization platform,Mumbai,"Segnel Venture, Shinji Kimura, Sundar Chanrai, JAFCO Asia, SingTel\\xe2\\x80\\x99s Innov8, Jungle Ventures, K Ganesh",Private Equity,40.0
2198,2015-11-03,oibanit,SaaS,Online Food Ordering Marketplace,Vadodara,"Varun Ahuja, Anubhav Verma",Seed Funding,1.2
2199,2015-11-03,Stuffed,FoodTech,Quick Service Restaurant & Online Delivery,Mumbai,Riqueza Capital,Seed Funding,3.08
2200,2015-11-03,LoanBaba,FinTech,Online Loans Marketplace,Mumbai,undisclosed,Seed Funding,2.56
2201,2015-11-03,Deyor Rooms,Travel,Budget Hotels Aggregator,New Delhi,Dheeraj Jain & Others,Seed Funding,4.0
2202,2015-11-03,Bidgely,Energy,Efficient Energy Management platform,USA/India,"Constellation Technology Ventures (Exelon Corporation), E.ON, RWE, Khosla Ventures",Private Equity,132.8
2203,2015-11-04,Shirsa Labs,AI,Digital Intelligent learning platform,Mumbai,ah! Ventures,Seed Funding,2.0
2204,2015-11-04,Paytunes,Music,Voice Call incentivization mobile app,New Delhi,CIO Angel Network,Seed Funding,0.0
2205,2015-11-04,YourDOST,MentalHealth,Online Counselling and psychological support platform,Gwalior,"Phanindra Sama, Aprameya Radhakrishna, Aneesh Reddy, Neeraj Jawalkar, Sanjay Anandaram, Pavan Ongole, Venk Krishnan",Seed Funding,3.2
2206,2015-11-05,BookMyBai,Services,Domestic Help Aggregation platform,Mumbai,Vineel Nalla & Others,Seed Funding,1.2
2207,2015-11-05,MyIndianStay,Travel,Home Stay & room rentals platform,Goa,Undisclosed investors,Seed Funding,1.6
2208,2015-11-05,Bobble,Messaging,Selfie Mobile App,New Delhi,SAIF Partners & others,Private Equity,0.0
2209,2015-11-06,RepUp,Reputation,Online Reputation Management Platform,Gurgaon,Indian Angel Network,Seed Funding,0.0
2210,2015-11-06,Satvacart,Grocery,Online Grocery platform,Gurgaon,Undisclosed HNIs,Private Equity,14.4
2211,2015-11-06,POPxo.com,Media,Online content platform for women,New Delhi,"IDG Ventures India, Kalaari Capital, 500 Startups",Private Equity,16.0
2212,2015-11-06,SparesHub,Automotive,Online Vehicle Spare Parts etailer,Pune,"Hyderabad Angels, M&S Partners",Seed Funding,3.68
2213,2015-11-06,Explara,Events,Event Ticketing platform,Pune,"Hyderabad Angels, Singapore Angel Network, Ness Wadia",Private Equity,3.92
2214,2015-11-06,Soothe Healthcare,HealthTech,affordable Personal Healthcare Products,Noida,Saina Nehwal,Seed Funding,0.0
2215,2015-11-06,Yuvi Hospitality,Hospitality,Premium dining Lounges & restaurants,Gurgaon,Chandralekha Construction Pvt. Ltd.,Private Equity,120.0
2216,2015-11-09,AppVirality,Marketing,Mobile Growth Hacking\\nPlatform,Hyderabad,"Rajan Anandan, Mike Galgon, Ravi Gururaj, Ashim Mehra,\\xc2\\xa0 Mohit Saxena, Internet Group, TNN Capital and others",Seed Funding,4.0
2217,2015-11-09,iStar Skill Development,EdTech,Skill Training Startup,Bangalore,"Michael & Susan Dell Foundation, Unitus Seed Fund",Private Equity,12.0
2218,2015-11-09,BigStylist.com,Beauty,Beauty and Wellness Marketplace,Mumbai,Info Edge,Private Equity,8.0
2219,2015-11-09,Zilingo,Fashion,Marketplace App for Bangkok,Bangalore/ Bangkok,"Sequoia India, BEENEXT Ventures, Kunal Shah & Sandeep Tandon",Private Equity,15.2
2220,2015-11-09,Didi,Mobility,On-demand Maids Service Provider,Mumbai,"Jozef Bardik, Leo Wang Sangeeth Ram",Seed Funding,1.2
2221,2015-11-09,Skoov.com,EdTech,eCommerce Product Search Engine,Mumbai,undisclosed investor,Seed Funding,1.2
2222,2015-11-10,Chefs Basket,FoodTech,Ready to cook packaged Foods,Mumbai,"SAIF Partners, Haresh Chawla",Private Equity,48.0
2223,2015-11-11,Gingercrush,FoodTech,Product Customization Platform,Vadodara,TV Mohandas Pai\\xe2\\x80\\x99s family office,Seed Funding,0.0
2224,2015-11-11,Delight Foods,FoodTech,Branded Food products online sales,Bangalore,"Lensbridge Capital, Mape Advisory Group, Fireside Ventures",Private Equity,4.8
2225,2015-11-11,6Degree,Networking,Talent platform for Fashion professionals,Goa/Hyderabad,"Centre For Incubation & Business Acceleration (CIBA), Goa",Seed Funding,0.0
2226,2015-11-11,RenewBuy,FinTech,Auto Insurance Online platform,Gurgaon,Mount Nathan Advisors Pte Ltd,Seed Funding,4.0
2227,2015-11-11,Grab,Mobility,Hyperlocal Logistics Service Provider,Mumbai,Sixth Sense Ventures,Seed Funding,0.0
2228,2015-11-12,Hitwicket,Gaming,Cricket Management Mobile Game,Hyderabad,Chennai Angels,Seed Funding,2.0
2229,2015-11-13,Flashdoor,Ecommerce,On Demand Laundry Service platform,Bangalore,"Sujeet Kumar, Ankit Nagori, Traxcn Labs",Seed Funding,0.0
2230,2015-11-16,Cashkaro.com,Cashback,Ecommerce Discount & Cashback coupons platform,Gurgaon,Kalaari Capital,Private Equity,29.6
2231,2015-11-16,Absentia,AI,Virtual Reality Headset creator,Bangalore,"Astarc Ventures, 50K Ventures & others",Seed Funding,1.44
2232,2015-11-16,Renowala,Services,Home Improvement Service platform,Hyderabad,Logtally,Seed Funding,0.0
2233,2015-11-16,TaskBucks,Rewards,mobile-only tasks marketplace,New Delhi,Times Internet,Private Equity,120.0
2234,2015-11-17,CraftsVilla,Ecommerce,Women Ethnic Wear\\xc2\\xa0 Online Marketplace,Mumbai,"Sequoia India, Lightspeed Venture Partners, Nexus Venture Partners, Global Founders Capital, Apoletto",Private Equity,272.0
2235,2015-11-17,Julia Computing,AI,Numerical Computing & Data Science Platform,Bangalore,Gordon and Betty Moore Foundation,Seed Funding,4.8
2236,2015-11-17,StyleTag,Fashion,Designer fashion Jewellery Marketplace,Bangalore,Jitu Virwani,Seed Funding,60.0
2237,2015-11-17,Smytten,Ecommerce,Online Products Discovery Platform,Gurgaon,"Rimpal Chawla, Anuj Srivastava",Seed Funding,1.6
2238,2015-11-17,BiBox,Cloud,Kids Tool kit for Innovation platform,Bangalore,Ravi Krishnamurthy,Seed Funding,4.24
2239,2015-11-17,Convegenius,EdTech,Mobile Learning Solutions,Noida / Singapore,Enablers platform,Seed Funding,2.4
2240,2015-11-18,Ola,Mobility,Car Aggregator & Retail Mobile App,Bangalore,"Baillie Gifford, Falcon Edge Capital, Tiger Global, SoftBank Group, DST Global, Didi Kuaidi",Private Equity,4000.0
2241,2015-11-18,Goodbox,Payments,conversational commerce mobile app,Bangalore,Nexus Venture Partners,Private Equity,20.0
2242,2015-11-18,ScoopWhoop,Media,Viral Content web Platform,New Delhi,Kalaari Capital,Private Equity,32.0
2243,2015-11-18,Hipship,Logistics,Express local delivery platform,Bangalore,"Inara Capital , Rishi Khiani",Seed Funding,0.0
2244,2015-11-18,Pickrr,Logistics,On-Demand Local Logistics provider,New Delhi,Palaash Ventures,Seed Funding,0.0
2245,2015-11-18,Truelancer,Freelance,Curated Freelancer Marketplace,New Delhi,"Blackstone Valley Group, Raghu Vohra, Aditya Dev Sood, Kamal Bansal",Seed Funding,0.0
2246,2015-11-19,AHA Taxis,Mobility,Online Taxi Rental Platform,Noida,ah! Ventures,Seed Funding,0.0
2247,2015-11-19,UrbanClap,Services,Mobile Services Marketplace,Gurgaon,"Bessemer Venture Partner, Accel, SAIF Partners",Private Equity,200.0
2248,2015-11-19,SenseGiz,Wearables,Smartwatch Maker,Belgaum,Karnataka Semiconductor Venture Capital firm,Seed Funding,4.0
2249,2015-11-19,PlaceofOrigin,Ecommerce,Online Gourmet Food Marketplace,Bangalore,"S.D. Shibulal, Kris Gopalakrishnan, Srinath Batni, Professor Tarun Khanna,\\xc2\\xa0 Ganapathy Venugopal.",Seed Funding,0.0
2250,2015-11-19,Fourseven,Fashion,Online Jewellery etailer,New Delhi,Indian Angel Network,Seed Funding,3.64
2251,2015-11-20,MindTickle,Sales,Sales & Productivity Software,Pune / US,New Enterprise Associates,Private Equity,100.0
2252,2015-11-20,Shopsense,Fashion,ecommerce related software product platform,Mumbai,"Kae Capital, Kunal Bahl, Rohit Bansal",Seed Funding,0.0
2253,2015-11-20,Medinfi,HealthTech,Health-Tech platform,Bangalore,"Ram Kumar Kakani, Pradeep K Jaisingh, Sunil T V, Vijay Ghadge, Hemant Kaul, Gurmeet Chahal & Others",Seed Funding,2.44
2254,2015-11-20,OUWT,Social,Nightlife Discovery Mobile App,Mumbai,Undisclosed investors,Seed Funding,1.2
2255,2015-11-20,HeyPillow,Hospitality,Online Real Estate Marketplace,Bangalore,Hampton Capital,Private Equity,24.0
2256,2015-11-21,Healers At Home,HealthTech,"Home Healthcare Services platform,",New Delhi,"Daljit Singh, Dr. Pramath Raj Sinha, BVR Mohan Reddy",Seed Funding,0.0
2257,2015-11-21,Caravan Craft,Ecommerce,Indian Ethnic Crafts Etailer,Bangalore,"Unitus Seed Fund, Bijou Kurien, Narayan Ramachandran",Private Equity,9.6
2258,2015-11-21,Talkoot,Collaboration,Social platform for traders and investors,Bangalore,Undisclosed investors,Seed Funding,0.8
2259,2015-11-23,RentoMojo,Mobility,"Online Furniture, Home Appliances Rental Platform",Bangalore,"IDG Ventures India,\\xc2\\xa0 Accel Partners India",Private Equity,16.0
2260,2015-11-23,Medikoe,HealthTech,Healthcare Services Discovery platform,Bangalore,Anil Menon,Seed Funding,0.8
2261,2015-11-24,Stylofie,Fashion,Health and Beauty Services Marketplace,Gurgaon,Swastika,Seed Funding,2.0
2262,2015-11-24,ServX,Services,Automotive Services platform,New Delhi,Manish Gupta,Seed Funding,0.0
2263,2015-11-24,Naaptol,Ecommerce,Online and TV Shopping Marketplace,Mumbai,"Mitsui & Co., New Enterprise Associates, Canaan Partners, Silicon Valley Bank",Private Equity,416.0
2264,2015-11-24,Crayon Data,Analytics,Big Data Analytics Platform,Chennai/ Singapore,Ratan Tata,Private Equity,0.0
2265,2015-11-25,EarlySalary.com,FinTech,Mobile App based Loan disbursement platform,Mumbai,Ashok Agarwal,Seed Funding,12.0
2266,2015-11-25,Tooler,B2B,On Demand Laundry Services App,New Delhi,"Raghu Khanna, Sameer Gupta",Seed Funding,0.88
2267,2015-11-25,S Chand,Publishing,Education Content Provider,New Delhi,IFC Everstone Group,Private Equity,216.0
2268,2015-11-26,Stelae,AI,Content Management Software Solutions,Chennai,Earlsfield Capital,Private Equity,0.0
2269,2015-11-26,GoQii,Fitness,Fitness Tracking Management Solutions,Mumbai,"New Enterprise Associates, Cheetah Mobile",Private Equity,107.2
2270,2015-11-26,Grofers,Grocery,Hyper-local Grocery Delivery platform,Gurgaon,"Softbank, Tiger Global, Sequoia Capital, Apoletto Managers",Private Equity,960.0
2271,2015-11-26,Pluss,HealthTech,Hyperlocal healthcare product Delivery Service provider,Gurgaon,"IDG Ventures, M & S partners, Powerhouse Ventures (USA).",Private Equity,8.0
2272,2015-11-26,KountMoney,FinTech,Online Lending Marketplace,Bangalore,"Tracxn, Ashish Goenka & Others",Seed Funding,0.0
2273,2015-11-27,StayGlad,Beauty,On Demand Beauty Services Platform,Bangalore,"Bessemer Venture Partners, Anil Chopra",Private Equity,0.0
2274,2015-11-27,JustRide,Mobility,Self Driven Rental Car Platform,Mumbai,undisclosed,Private Equity,16.0
2275,2015-11-27,Fastudent,EdTech,Education Content etailer,Noida,Ashish Gupta,Seed Funding,0.0
2276,2015-11-27,LearnOn,EdTech,Clud based Learning platform,Chennai,JMR Infotech India Pvt Ltd,Seed Funding,0.0
2277,2015-11-27,Talentrack,Talent,Talent Exchange & Talent Services Marketplace,New Delhi,Unigrowth Inc,Seed Funding,0.0
2278,2015-11-28,M-TAXI,Mobility,Two-Wheeler Taxi Service,Gurgaon,"Mandeep Singh, Jairaj Singh",Seed Funding,0.0
2279,2015-11-30,Baxi,Mobility,Two-Wheeler Taxi Service,Gurgaon,"Manish Kheterpal, Alok Mittal,\\xc2\\xa0 Puneet Dalmia,",Seed Funding,11.6
2280,2015-11-30,Superhero Brands,FMCG,character merchandize sales platform,Mumbai,DSG Consumer Partners,Seed Funding,4.32
2281,2015-11-30,MoMagic,Marketing,Mobile Application Developer,New Delhi,FIH Mobile Ltd,Private Equity,0.0
2282,2015-11-30,QikPod,Logistics,Ecommerce Delivery locker services,Bangalore,"Flipkart, Accel Partners, Delhivery, Foxconn",Private Equity,72.0
2283,2015-11-30,Butterfly Interactive,Gaming,extra curricular activities marketplace app,New Delhi,Undisclosed investors,Seed Funding,0.0
2284,2015-11-30,Bro4U,Services,Hyperlocal Online Home services provider,Bangalore,Sargod Ventures,Seed Funding,0.0
2285,2015-10-01,Indifi,FinTech,Easy Business Loans platform,Gurgaon,"Accel Partners, Elevar Equity, Pramod Bhasin, Rajan Anandan, Gaurav Dalmia, Abhishek Goyal, Gagan Hasteer , Arun Tadanki",Seed Funding,0.0
2286,2015-10-01,Wydr,B2B,Performance based Wholesale Marketplace,New Delhi,Sandeep Aggarwal,Seed Funding,0.0
2287,2015-10-01,EasyFix,Services,Professional Services Marketplace,Gurgaon,Axilor Ventures,Seed Funding,0.0
2288,2015-10-01,Muvizz,Entertainment,Movie-on-demand platform,Singapore,"Ashish Todi, Abhinav Patodia, Kumar Shwetabh",Seed Funding,2.8
2289,2015-10-01,Abhibus,Travel,us ticketing and fleet management platform,Hyderabad,Paytm (One97 communications),Private Equity,0.0
2290,2015-10-01,Cleartax,FinTech,Online Income Tax Filing platform,New Delhi,Paytm (One97 communications),Private Equity,0.0
2291,2015-10-02,Shopalyst,Marketing,Product discovery & recommendation platform,Bangalore,Kalaari Capital,Private Equity,16.0
2292,2015-10-03,Chillr,FinTech,Mobile Payments App,Mumbai,Sequoia Capital,Private Equity,48.0
2293,2015-10-05,Nykaa,Beauty,Beauty & Wellness Products e-tailer,Mumbai,"Harsh Mariwala, Atul Nishar, Dalip Pathak, Michael Carlos",Private Equity,76.0
2294,2015-10-05,Voylla,Jewelry,Fashion jewelry and accessories e-tailer,Jaipur,Peepul Capital,Private Equity,120.0
2295,2015-10-05,IndiaLends,FinTech,Online Consumer Lending platform,New Delhi,"DSG consumer Partners, Paragon Partners",Private Equity,8.0
2296,2015-10-05,Rock N Shop,Ecommerce,Premium Apparel shopping portal,New Delhi,High Networth Individuals (undisclosed),Seed Funding,1.2
2297,2015-10-06,DocPlexus,HealthTech,Exclusive Platform for Doctors & Healthcare professionals,Pune,"Uniqorn ventures, ASP Consulting",Seed Funding,5.6
2298,2015-10-06,WorkIndia,Jobs,Job Board,Mumbai,"Satyen Kothari, Keshav Sanghi, Riddhesh Gandhi & Others",Seed Funding,4.0
